date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:16	8894/8894	U--M-Z	200	updated ('OK')	text/html	etag:%221219aa-22be-53d8926e80acb-gzip%22	http://demos.bootdey.com/dayday/user_detail.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/user_detail.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:16	17321/17321	U--M-Z	200	updated ('OK')	text/html	etag:%22121985-43a9-53d890ede4a89-gzip%22	http://demos.bootdey.com/dayday/edit_profile.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/edit_profile.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:17	12012/12012	U--M-Z	200	updated ('OK')	text/html	etag:%22120a8a-2eec-53d890b568d33-gzip%22	http://demos.bootdey.com/dayday/about.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/about.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:17	15162/15162	U--M-Z	200	updated ('OK')	text/html	etag:%2212198b-3b3a-53d89142168b0-gzip%22	http://demos.bootdey.com/dayday/friends.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/friends.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:17	16360/16360	U--M-Z	200	updated ('OK')	text/html	etag:%221219a3-3fe8-53d892439392e-gzip%22	http://demos.bootdey.com/dayday/profile_wall.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/profile_wall.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:18	21177/21177	U--M-Z	200	updated ('OK')	text/html	etag:%2212198c-52b9-53d8915b5b19c-gzip%22	http://demos.bootdey.com/dayday/friends2.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/friends2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:18	13916/13916	U--M-Z	200	updated ('OK')	text/html	etag:%22121999-365c-53d891fb34539-gzip%22	http://demos.bootdey.com/dayday/photos1.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/photos1.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:19	15954/15954	U--M-Z	200	updated ('OK')	text/html	etag:%2212199a-3e52-53d892064e256-gzip%22	http://demos.bootdey.com/dayday/photos2.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/photos2.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:19	15468/15468	U--M-Z	200	updated ('OK')	text/html	etag:%22121994-3c6c-53d891d7bd659-gzip%22	http://demos.bootdey.com/dayday/messages1.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/messages1.html	(from http://demos.bootdey.com/dayday/profile.html)
16:39:19	9122/9122	U--M-Z	200	updated ('OK')	text/html	etag:%221219ab-23a2-53d89278d1cf1-gzip%22	http://demos.bootdey.com/dayday/view_photo.html	C:/My%20Web%20Sites/test/demos.bootdey.com/dayday/view_photo.html	(from http://demos.bootdey.com/dayday/profile.html)
